tm,avgTa,minTa,maxTa,sumRn,avgRhm,avgWs,sumGsr,sumSsHr
2014-01-05,-0.8,-4.3,3.8,,48.4,1.9,7.08,8.0
2014-01-06,0.8,-3.7,6.4,,50.4,1.6,7.9,8.1
2014-01-07,3.0,0.3,5.5,0.0,56.0,1.7,3.36,0.0
2014-01-08,0.5,-5.7,4.0,0.0,56.6,3.3,5.59,3.5
2014-01-09,-7.8,-10.4,-4.3,,26.3,3.6,10.06,9.3
2014-01-10,-4.7,-9.3,-0.9,0.0,48.6,2.0,6.91,4.4
2014-01-11,-1.7,-5.4,2.4,,44.1,1.9,7.57,6.4
2014-01-12,-2.4,-7.7,2.5,0.0,43.5,3.4,7.08,6.4
2014-01-13,-6.2,-10.5,-1.6,,26.0,2.9,10.16,9.3
2014-01-14,-4.3,-8.9,1.1,,33.8,2.2,9.24,9.1
2014-01-15,-2.9,-7.6,2.2,,42.0,1.7,9.09,9.0
2014-01-16,0.1,-4.0,3.6,,59.9,1.9,4.14,1.1
2014-01-17,-0.1,-3.7,3.8,,55.9,1.6,6.69,6.2
2014-01-18,-2.2,-4.9,0.8,,42.4,3.1,9.57,8.4
2014-01-19,-2.6,-7.4,2.4,0.0,44.8,1.9,8.33,6.2
2014-01-20,-1.5,-4.2,1.9,5.3,83.3,3.2,2.55,0.0
2014-01-21,-5.5,-7.2,-3.1,0.7,62.6,2.4,5.38,3.1
2014-01-22,-3.9,-9.5,1.6,,60.0,1.6,9.6,9.0
2014-01-23,-0.8,-5.2,4.1,,65.6,2.1,7.56,5.8
2014-01-24,3.0,-1.1,5.7,,64.4,2.6,3.09,0.0
2014-01-25,4.2,-0.4,6.3,3.0,74.4,2.4,1.43,0.0
2014-01-26,-2.1,-5.3,2.3,,42.1,2.7,11.5,9.5
2014-01-27,0.2,-5.4,6.0,,48.0,2.6,9.88,8.7
2014-01-28,1.5,-3.0,4.6,0.5,52.8,2.9,10.74,8.1
2014-01-29,2.2,-5.3,8.2,,40.1,2.2,10.45,7.9
2014-01-30,4.0,-1.0,6.5,3.5,66.1,3.0,1.93,0.9
2014-01-31,1.3,-4.3,7.0,,26.1,2.2,10.25,9.2
2014-02-01,4.9,3.7,6.0,11.0,63.8,3.4,0.49,0.0
2014-02-02,4.9,2.8,6.5,0.5,91.6,2.0,1.84,0.0
2014-02-03,-3.5,-8.2,2.8,,38.5,4.3,8.03,4.6
2014-02-04,-7.4,-10.5,-3.7,,25.9,3.4,12.8,9.7
2014-02-05,-4.8,-8.9,0.3,,27.5,2.0,10.96,7.2
2014-02-06,-1.3,-5.2,4.5,,29.8,1.7,9.68,6.7
2014-02-07,2.4,-2.0,7.6,0.0,47.3,4.8,9.0,5.2
2014-02-08,0.2,-1.5,2.5,4.3,79.4,4.3,4.73,0.9
2014-02-09,-1.6,-3.4,0.7,0.2,76.5,2.7,4.89,1.6
2014-02-10,-0.1,-2.9,4.4,0.2,55.0,2.5,10.12,6.0
2014-02-11,0.2,-3.8,5.2,,42.1,3.2,13.48,9.7
2014-02-12,1.2,-2.0,5.1,0.0,49.3,2.5,8.68,5.1
2014-02-13,1.9,-2.1,6.5,,46.1,2.2,10.77,6.5
2014-02-14,2.7,-0.7,7.6,,47.3,3.1,10.28,6.8
2014-02-15,2.7,-1.9,8.5,,54.6,2.7,13.19,9.8
2014-02-16,2.8,-1.1,8.1,,53.3,1.7,8.75,2.9
2014-02-17,4.2,0.9,8.5,,45.5,2.0,8.25,3.2
2014-02-18,2.5,0.3,5.4,,45.9,3.5,8.72,3.1
2014-02-19,2.1,-1.9,6.7,,48.6,2.6,11.18,8.1
2014-02-20,1.2,-1.2,5.5,,61.5,2.8,11.19,7.8
2014-02-21,0.9,-4.0,6.9,,49.1,2.6,14.18,10.1
2014-02-22,2.2,-2.1,7.4,,49.3,2.1,12.29,9.4
2014-02-23,3.1,-1.8,8.5,,50.6,2.1,10.62,7.3
2014-02-24,4.1,-0.3,9.3,,58.0,2.3,10.25,6.3
2014-02-25,5.7,0.6,12.3,,59.9,2.0,11.77,8.0
2014-02-26,8.4,1.4,16.4,,44.9,1.9,12.87,8.2
2014-02-27,7.7,3.8,13.1,,55.4,2.8,9.59,5.4
2014-02-28,6.7,1.3,12.3,,58.8,2.3,9.8,4.3
2014-03-01,6.0,3.3,9.4,,61.1,2.6,7.94,1.0
2014-03-02,4.5,-0.2,10.1,,46.4,3.0,16.06,10.5
2014-03-03,5.2,-1.0,11.9,,34.4,2.0,14.41,10.4
2014-03-04,6.3,2.2,12.3,,48.0,2.9,11.23,6.3
2014-03-05,1.4,-1.4,5.3,0.0,44.8,4.4,16.73,10.7
2014-03-06,0.3,-3.0,5.0,0.0,43.4,3.6,12.73,9.6
2014-03-07,-0.6,-4.6,4.3,,45.9,3.8,16.53,10.6
2014-03-08,2.0,-2.2,7.0,,55.0,2.5,11.88,7.4
2014-03-09,1.4,-1.6,4.8,2.2,56.4,3.6,16.03,9.9
2014-03-10,1.5,-3.6,7.7,,50.4,3.0,17.39,11.1
2014-03-11,4.5,-0.9,9.4,,65.0,2.8,10.41,4.3
2014-03-12,6.9,4.0,9.5,0.2,75.8,1.5,3.81,0.9
2014-03-13,5.2,1.6,8.3,0.0,54.5,4.0,7.0,0.8
2014-03-14,3.4,-1.5,8.5,,54.6,3.6,15.46,10.5
2014-03-15,6.8,0.1,13.4,,66.8,4.0,12.89,7.0
2014-03-16,11.3,5.7,18.5,,68.3,2.3,14.4,7.3
2014-03-17,12.6,6.9,19.4,0.5,79.0,3.5,9.26,5.4
2014-03-18,10.5,7.7,16.0,0.4,75.3,3.5,12.35,7.1
2014-03-19,9.6,7.4,12.3,,65.5,2.9,6.59,0.1
2014-03-20,6.3,2.8,10.3,0.4,71.3,3.2,8.03,4.1
2014-03-21,5.9,1.2,12.0,,52.5,3.4,19.0,11.4
2014-03-22,8.6,2.3,15.5,,63.5,2.5,16.08,9.9
2014-03-23,9.6,4.6,15.5,,63.6,3.0,15.45,10.1
2014-03-24,10.9,4.6,15.3,0.0,60.5,3.5,14.77,7.7
2014-03-25,14.6,11.9,18.2,0.0,75.9,2.7,7.76,0.7
2014-03-26,15.4,11.8,21.9,0.0,64.6,2.8,12.46,6.4
2014-03-27,13.5,7.7,20.4,,68.9,2.8,14.14,7.9
2014-03-28,16.6,11.3,23.8,,57.3,2.6,14.67,7.0
2014-03-29,15.0,13.2,18.0,3.5,73.4,2.5,3.49,0.0
2014-03-30,14.9,10.2,20.6,0.0,63.5,3.1,18.5,10.7
2014-03-31,14.5,8.8,20.2,,49.3,2.3,14.6,7.9
2014-04-01,15.6,9.5,23.0,,33.8,2.4,17.51,10.4
2014-04-02,15.5,9.9,21.9,,30.0,2.7,17.06,10.1
2014-04-03,10.2,5.5,13.6,0.5,63.0,3.1,4.78,0.0
2014-04-04,6.6,2.3,11.7,,52.6,3.4,18.75,10.0
2014-04-05,6.2,3.5,11.0,0.0,60.5,3.0,16.45,8.2
2014-04-06,7.4,2.3,12.8,,50.6,4.0,21.58,12.1
2014-04-07,10.3,4.9,16.7,,64.9,3.4,17.59,9.3
2014-04-08,11.9,5.7,19.7,,60.9,2.6,20.03,11.5
2014-04-09,10.3,7.0,15.3,,85.3,3.0,14.69,6.5
2014-04-10,12.5,7.2,20.0,,71.5,2.4,14.68,7.7
2014-04-11,13.6,10.1,18.7,,69.5,2.8,16.1,7.5
2014-04-12,14.3,11.1,17.2,,68.8,1.7,6.29,0.0
2014-04-13,17.2,13.2,24.3,,54.9,2.2,15.96,7.2
2014-04-14,16.3,12.1,22.4,,53.3,2.7,18.66,10.6
2014-04-15,12.9,9.3,16.8,,80.1,3.2,15.62,6.7
2014-04-16,14.0,10.0,19.4,,81.0,1.8,5.67,1.7
2014-04-17,14.7,8.4,20.9,3.0,67.4,1.9,11.6,4.4
2014-04-18,15.9,12.0,23.0,,59.9,2.6,17.54,8.2
2014-04-19,14.0,11.4,18.4,,56.0,4.5,11.47,1.3
2014-04-20,14.6,10.0,21.6,,54.4,3.4,21.22,11.3
2014-04-21,15.1,9.8,21.4,,55.1,3.0,19.82,10.8
2014-04-22,16.0,9.6,23.3,,43.1,2.8,18.92,10.5
2014-04-23,17.2,10.4,24.9,,49.4,2.5,20.88,11.8
2014-04-24,18.6,12.1,26.2,,49.0,2.0,19.56,9.7
2014-04-25,19.0,12.3,25.9,,32.5,2.2,20.37,11.5
2014-04-26,18.7,13.3,25.4,,38.9,2.4,13.94,5.0
2014-04-27,15.6,13.6,18.3,8.5,86.6,2.3,6.56,0.2
2014-04-28,13.6,12.2,15.0,13.5,91.6,4.6,4.88,0.0
2014-04-29,15.0,11.9,18.9,5.5,69.5,4.0,11.74,2.2
2014-04-30,16.1,11.4,21.4,0.0,62.1,2.1,15.08,6.8
2014-05-01,16.0,10.4,22.1,,60.5,3.2,22.2,12.0
2014-05-02,15.7,11.1,24.8,1.0,70.9,3.6,16.31,7.9
2014-05-03,13.1,8.0,19.3,,54.6,3.9,24.92,13.1
2014-05-04,12.3,8.5,20.5,0.2,57.8,3.8,16.66,5.8
2014-05-05,11.3,6.8,15.5,,56.5,5.1,24.01,12.8
2014-05-06,13.1,7.6,19.0,,45.9,3.4,24.09,12.6
2014-05-07,15.7,8.7,22.3,2.0,48.3,3.8,20.91,10.4
2014-05-08,14.5,11.5,19.5,4.0,83.9,4.2,13.37,6.7
2014-05-09,16.8,9.8,23.8,,60.8,2.0,22.53,11.5
2014-05-10,20.5,12.9,28.3,,43.4,2.1,23.58,12.4
2014-05-11,18.9,15.9,23.8,23.0,54.4,3.4,8.26,0.8
2014-05-12,16.4,13.6,20.4,10.0,79.1,5.2,16.56,7.5
2014-05-13,19.2,11.9,25.6,,69.9,4.0,22.13,11.7
2014-05-14,19.6,15.3,25.9,,59.1,3.5,23.18,11.6
2014-05-15,18.2,14.5,23.7,0.3,66.9,4.0,23.55,11.3
2014-05-16,19.0,12.3,26.2,,50.3,2.9,22.87,12.0
2014-05-17,20.0,14.3,26.2,,48.0,2.3,20.42,12.3
2014-05-18,20.3,13.7,27.1,,50.1,2.4,22.57,12.6
2014-05-19,20.0,14.1,26.2,,55.1,2.3,19.95,8.5
2014-05-20,21.5,16.1,28.4,,45.4,2.2,17.56,6.2
2014-05-21,20.1,15.9,26.5,,65.3,3.7,24.14,12.0
2014-05-22,20.9,13.6,28.3,,63.4,2.5,23.62,12.5
2014-05-23,22.0,17.6,27.8,,68.4,2.9,19.11,8.8
2014-05-24,21.3,16.9,27.9,,68.8,2.3,14.66,5.0
2014-05-25,20.5,18.3,24.9,21.0,78.9,2.4,6.72,0.0
2014-05-26,19.4,16.5,24.7,1.5,67.4,4.0,21.68,9.4
2014-05-27,22.8,16.7,28.3,,49.5,4.2,23.2,12.1
2014-05-28,24.0,19.9,29.8,,60.8,2.5,20.12,9.4
2014-05-29,23.2,17.5,30.9,,54.6,2.8,23.84,12.4
2014-05-30,24.8,17.3,31.8,,42.5,2.1,22.85,12.0
2014-05-31,26.2,20.5,33.3,,50.3,2.6,22.25,10.7
2014-06-01,24.7,20.4,29.9,,58.1,1.9,13.81,4.2
2014-06-02,22.6,20.6,24.6,2.0,73.5,2.2,5.17,0.1
2014-06-03,18.7,17.5,21.0,33.0,95.3,3.5,5.27,0.0
2014-06-04,22.8,18.7,27.8,,61.5,4.3,20.18,7.9
2014-06-05,22.9,20.4,26.1,,58.8,2.9,12.01,0.6
2014-06-06,24.4,18.8,31.1,,58.9,2.4,24.3,12.1
2014-06-07,23.5,19.7,27.1,,65.1,2.4,15.83,6.1
2014-06-08,21.4,19.2,24.5,,75.3,3.0,11.82,2.8
2014-06-09,22.9,18.5,28.7,,70.8,2.3,16.88,8.6
2014-06-10,23.6,20.0,29.3,5.5,72.0,2.1,15.19,6.5
2014-06-11,20.5,18.3,26.9,19.0,87.1,1.9,11.08,4.3
2014-06-12,21.2,17.3,27.1,0.1,73.9,2.8,20.56,8.7
2014-06-13,21.3,18.4,25.8,0.0,79.0,2.9,12.33,4.8
2014-06-14,22.5,18.3,27.7,,71.6,3.3,23.48,12.0
2014-06-15,23.2,19.5,28.5,,69.9,3.3,24.57,11.6
2014-06-16,23.9,19.1,29.0,,66.4,2.5,19.62,10.9
2014-06-17,24.5,21.5,30.7,3.5,71.8,1.9,15.4,5.3
2014-06-18,24.4,20.5,29.1,0.1,71.3,3.0,19.31,9.7
2014-06-19,22.5,20.8,25.6,0.0,79.3,3.5,9.02,2.7
2014-06-20,24.2,20.7,28.6,1.5,76.5,1.6,10.49,1.7
2014-06-21,23.1,19.8,28.2,8.5,80.9,2.7,13.26,1.0
2014-06-22,23.7,20.2,29.0,0.4,74.4,1.8,15.45,5.8
2014-06-23,21.0,19.4,23.2,24.5,91.4,1.4,6.62,1.5
2014-06-24,22.9,19.4,27.2,,74.6,2.4,18.44,9.7
2014-06-25,23.8,20.2,29.0,,74.1,2.3,15.52,5.1
2014-06-26,24.4,20.2,29.5,,68.0,2.4,19.65,10.5
2014-06-27,24.1,20.6,29.5,,74.8,2.8,20.09,9.8
2014-06-28,23.8,21.3,28.4,0.0,71.6,3.8,17.04,7.4
2014-06-29,24.1,20.9,29.8,,70.3,2.1,12.25,3.2
2014-06-30,25.3,21.2,30.2,,68.0,2.7,20.77,10.3
2014-07-01,26.0,21.1,31.2,,67.8,2.1,15.2,8.0
2014-07-02,25.7,22.1,31.1,20.5,77.3,2.5,14.33,3.7
2014-07-03,22.6,21.4,24.7,2.0,85.5,2.8,6.07,0.9
2014-07-04,26.8,21.6,32.3,,62.1,2.4,22.25,11.3
2014-07-05,25.7,22.3,29.7,,70.4,2.1,14.19,3.9
2014-07-06,25.7,23.0,29.5,,65.8,2.1,18.73,7.2
2014-07-07,27.1,20.8,33.8,,61.4,2.3,24.84,13.2
2014-07-08,25.9,23.7,29.3,0.2,73.0,1.9,8.31,3.6
2014-07-09,27.6,25.6,33.0,0.5,78.3,2.2,11.03,2.5
2014-07-10,28.9,24.6,33.6,,57.9,2.9,21.7,10.1
2014-07-11,27.1,23.0,32.8,,63.4,4.0,28.64,12.0
2014-07-12,25.3,22.9,29.6,,74.3,3.2,,0.8
2014-07-13,25.4,23.0,29.4,,73.4,3.3,,5.9
2014-07-14,26.4,22.8,30.7,,70.8,3.3,,9.2
2014-07-15,26.8,23.9,32.3,,69.4,2.4,,3.8
2014-07-16,26.6,23.5,32.2,,68.4,2.7,,7.0
2014-07-17,25.9,23.6,29.6,0.2,75.9,3.1,,3.2
2014-07-18,26.1,22.6,30.6,1.5,80.5,2.6,,5.8
2014-07-19,27.0,24.7,30.7,,79.8,2.4,,0.2
2014-07-20,27.9,24.6,33.2,,75.8,2.6,,5.5
2014-07-21,27.3,24.4,31.6,,73.9,3.0,,7.0
2014-07-22,25.9,24.6,28.2,16.5,83.9,4.4,,0.0
2014-07-23,23.6,21.7,25.2,55.0,90.0,3.2,5.93,0.7
2014-07-24,21.9,19.1,24.5,48.0,92.8,2.0,6.82,1.3
2014-07-25,27.5,22.1,33.7,59.5,81.9,2.9,12.36,4.9
2014-07-26,22.6,20.8,27.3,2.5,86.1,6.4,3.48,0.8
2014-07-27,25.0,21.4,30.6,,75.0,1.9,14.61,6.8
2014-07-28,26.6,21.6,31.3,,71.6,1.9,17.34,7.6
2014-07-29,26.5,23.4,30.1,,68.4,2.5,18.86,9.8
2014-07-30,28.6,25.0,33.5,,70.6,2.2,15.4,8.1
2014-07-31,28.6,25.8,34.4,1.5,75.9,2.1,15.93,7.9
2014-08-01,30.2,24.7,34.7,,63.4,2.6,18.08,9.5
2014-08-02,31.4,28.7,35.8,0.0,55.0,3.9,16.96,6.6
2014-08-03,26.5,24.1,30.5,13.0,87.6,4.2,7.02,1.0
2014-08-04,26.4,24.7,29.6,6.5,93.0,2.1,7.22,0.9
2014-08-05,26.6,25.0,29.2,0.0,87.5,3.2,6.81,1.6
2014-08-06,24.4,22.5,26.2,10.5,92.4,2.2,3.94,0.0
2014-08-07,24.7,22.6,27.1,0.2,91.1,1.5,6.26,0.7
2014-08-08,26.1,21.9,30.6,,62.3,3.8,19.64,11.7
2014-08-09,26.5,22.3,31.6,,48.4,4.6,22.35,11.5
2014-08-10,23.4,19.6,27.7,42.5,79.4,2.6,6.66,0.7
2014-08-11,23.7,18.3,28.6,,78.4,2.2,19.44,12.0
2014-08-12,25.8,22.3,30.4,,77.8,2.7,16.57,10.0
2014-08-13,24.2,22.5,26.7,0.0,75.3,2.1,6.14,0.0
2014-08-14,22.3,21.4,24.2,0.5,78.6,2.0,4.32,0.2
2014-08-15,24.9,20.9,29.6,,72.9,1.7,12.53,6.4
2014-08-16,26.1,22.2,31.8,,73.9,1.8,15.5,8.8
2014-08-17,24.0,22.9,25.0,3.0,81.1,1.9,3.2,0.0
2014-08-18,22.3,20.9,24.4,11.5,90.0,3.1,6.42,0.5
2014-08-19,22.3,20.4,25.3,4.5,96.6,1.5,4.37,0.4
2014-08-20,24.8,22.4,28.0,0.5,86.0,1.1,6.74,1.0
2014-08-21,23.1,21.8,24.6,46.5,96.5,2.4,4.94,0.2
2014-08-22,24.7,21.8,28.2,15.0,83.4,3.1,13.56,7.7
2014-08-23,25.2,22.8,29.7,0.5,79.5,2.7,12.29,6.3
2014-08-24,25.6,20.7,30.7,0.1,75.5,1.3,15.04,7.0
2014-08-25,25.9,24.1,28.6,0.0,71.8,3.0,8.43,1.2
2014-08-26,25.4,21.6,29.6,11.5,71.4,2.5,11.38,3.8
2014-08-27,24.6,21.1,28.6,,66.8,2.8,14.77,8.7
2014-08-28,25.1,19.8,30.7,,65.3,2.2,18.41,11.2
2014-08-29,25.2,21.0,30.1,6.5,71.9,1.8,14.21,7.8
2014-08-30,24.6,19.9,30.7,,71.6,1.9,17.6,9.7
2014-08-31,24.1,20.7,29.0,,68.6,1.4,12.18,3.6
2014-09-01,24.1,20.4,29.7,1.5,72.5,1.5,13.6,6.2
2014-09-02,23.1,19.3,27.7,6.0,73.6,2.5,10.67,2.6
2014-09-03,19.1,17.4,20.6,57.5,99.8,3.4,2.57,0.0
2014-09-04,22.4,18.0,27.6,,79.4,2.5,17.14,11.9
2014-09-05,23.8,20.0,29.0,,76.0,2.1,16.45,7.9
2014-09-06,25.2,20.3,30.8,,66.9,1.8,18.51,9.9
2014-09-07,25.3,19.8,31.3,,72.1,1.6,17.29,9.6
2014-09-08,24.8,20.6,30.2,,75.0,2.5,17.27,11.1
2014-09-09,23.3,19.9,28.2,,66.5,2.1,15.95,8.8
2014-09-10,22.4,16.7,28.9,,60.6,1.5,18.02,11.7
2014-09-11,23.3,17.5,29.2,,61.1,1.8,16.71,10.9
2014-09-12,21.3,18.6,26.6,0.1,74.9,2.1,9.31,2.1
2014-09-13,23.1,18.6,28.3,,60.9,2.3,15.27,10.1
2014-09-14,23.0,18.2,28.4,,60.6,2.3,15.46,9.8
2014-09-15,23.1,20.6,27.5,,64.9,2.2,12.92,4.4
2014-09-16,21.3,15.8,27.0,,43.8,2.1,16.64,9.9
2014-09-17,20.2,17.6,22.6,,52.3,1.5,6.82,0.0
2014-09-18,20.6,16.2,27.0,,56.5,2.0,13.77,9.2
2014-09-19,21.4,14.9,28.4,,55.0,1.7,16.52,10.6
2014-09-20,21.6,15.4,28.1,,52.5,2.0,18.14,11.4
2014-09-21,20.2,17.5,25.6,0.0,61.6,1.4,7.84,4.4
2014-09-22,21.4,15.0,27.9,,57.5,2.0,16.15,11.1
2014-09-23,23.0,18.1,29.0,,52.1,2.5,15.04,9.9
2014-09-24,20.3,18.0,23.8,6.5,77.9,2.6,6.96,2.5
2014-09-25,22.2,17.7,27.7,,66.9,1.7,13.69,8.0
2014-09-26,21.0,18.6,24.2,0.0,78.1,2.6,8.01,3.0
2014-09-27,21.4,18.3,25.1,,79.0,2.6,9.76,6.8
2014-09-28,21.7,19.2,24.7,0.5,85.5,1.1,6.03,0.3
2014-09-29,19.4,17.7,20.7,16.0,99.0,1.3,2.03,0.0
2014-09-30,18.9,15.4,23.7,,72.5,3.1,14.02,10.2
2014-10-01,19.2,14.9,24.4,,68.6,2.6,11.31,7.2
2014-10-02,18.1,17.1,20.1,9.0,89.0,2.2,2.51,0.0
2014-10-03,16.1,13.4,20.8,,74.3,2.9,10.39,5.9
2014-10-04,16.9,11.6,23.0,,62.0,3.4,15.61,10.8
2014-10-05,17.1,12.5,23.2,,53.1,3.1,16.2,10.8
2014-10-06,16.6,10.5,22.6,,57.0,1.7,15.32,10.6
2014-10-07,16.1,11.6,22.5,,64.8,2.4,13.32,9.9
2014-10-08,16.7,10.0,23.6,,61.5,1.5,14.67,10.6
2014-10-09,18.6,12.4,25.4,,60.4,2.0,15.14,10.4
2014-10-10,19.0,12.5,26.3,,63.3,3.6,15.11,10.6
2014-10-11,19.4,13.6,25.6,,57.4,3.1,15.6,10.7
2014-10-12,21.2,13.9,29.0,,48.5,1.9,15.03,10.2
2014-10-13,17.4,11.0,21.7,,51.9,4.7,14.38,9.3
2014-10-14,13.8,8.5,20.0,,51.8,2.2,15.13,10.7
2014-10-15,13.8,8.9,20.0,,60.4,2.4,13.26,9.1
2014-10-16,13.2,9.3,18.0,2.5,53.8,3.1,12.93,7.9
2014-10-17,13.6,6.6,21.2,,53.8,1.9,14.32,10.2
2014-10-18,15.5,9.4,22.5,,68.9,1.7,13.0,9.6
2014-10-19,17.0,11.2,22.7,,61.0,1.7,10.32,6.2
2014-10-20,14.4,12.9,17.1,21.5,97.8,2.6,1.51,0.0
2014-10-21,13.8,11.9,15.7,18.5,92.8,3.4,1.8,0.0
2014-10-22,13.6,10.4,18.7,,69.0,3.0,12.22,8.1
2014-10-23,13.8,8.5,20.6,,67.8,2.1,13.3,9.9
2014-10-24,15.1,9.9,21.0,,78.0,1.8,9.72,7.5
2014-10-25,16.5,12.9,22.2,,81.1,1.9,9.85,6.0
2014-10-26,16.0,11.6,19.9,0.5,76.9,2.8,6.75,2.9
2014-10-27,10.7,6.1,16.9,,35.3,3.0,14.28,9.8
2014-10-28,10.2,2.7,19.4,,43.4,1.4,13.73,9.7
2014-10-29,12.1,4.9,20.8,,46.4,1.7,11.81,9.0
2014-10-30,14.2,7.7,20.8,,45.8,1.5,9.39,5.9
2014-10-31,15.0,12.8,18.2,0.2,62.1,2.4,4.4,0.3
2014-11-01,17.3,15.1,22.9,,63.4,2.2,9.77,6.0
2014-11-02,12.0,7.1,15.4,2.5,50.5,4.8,10.22,8.3
2014-11-03,9.3,3.8,14.8,,40.9,3.1,12.97,9.7
2014-11-04,11.3,5.4,18.5,,60.5,1.9,12.23,9.7
2014-11-05,12.4,6.4,18.4,,65.6,1.9,9.74,8.0
2014-11-06,13.5,9.5,17.7,0.5,61.0,2.1,8.04,6.8
2014-11-07,9.8,5.1,16.5,,52.5,1.9,10.46,9.5
2014-11-08,9.9,6.9,15.1,,61.9,1.4,4.58,0.8
2014-11-09,10.0,6.3,15.5,,46.3,2.3,11.54,9.5
2014-11-10,9.4,3.5,16.5,,49.9,1.7,11.53,9.7
2014-11-11,9.4,4.6,14.5,2.0,67.4,1.9,7.89,7.1
2014-11-12,6.0,-1.3,10.0,5.0,50.6,5.4,9.39,8.4
2014-11-13,-0.2,-3.1,4.3,,38.5,3.7,11.81,9.4
2014-11-14,4.2,-1.4,10.0,0.0,54.0,2.2,10.66,9.5
2014-11-15,4.1,-0.5,9.5,,38.3,2.1,10.34,9.3
2014-11-16,6.6,2.6,12.4,1.0,42.6,1.6,9.0,7.5
2014-11-17,6.2,3.8,9.0,1.5,75.5,2.3,6.32,5.7
2014-11-18,5.0,1.7,10.4,,53.4,2.2,11.06,9.4
2014-11-19,5.6,-0.6,12.6,,55.4,1.6,9.97,9.0
2014-11-20,7.9,2.7,14.6,,61.9,1.8,9.2,8.8
2014-11-21,11.3,5.9,16.5,,62.5,2.8,7.46,6.1
2014-11-22,11.0,8.0,12.7,4.0,90.9,1.9,1.93,0.4
2014-11-23,9.0,6.3,12.3,,80.0,2.0,5.84,1.6
2014-11-24,9.8,8.0,13.2,,59.8,1.3,3.64,0.0
2014-11-25,10.2,6.6,15.1,,56.0,4.2,8.14,5.7
2014-11-26,11.0,8.2,16.3,,58.8,2.8,8.67,7.4
2014-11-27,10.4,6.7,14.9,,69.9,1.9,5.44,3.3
2014-11-28,8.8,6.5,10.1,18.0,88.0,3.7,1.21,0.0
2014-11-29,8.3,5.5,12.8,,83.9,2.1,8.47,6.7
2014-11-30,9.1,7.2,11.1,7.0,88.1,3.2,2.74,0.8
2014-12-01,-1.1,-7.2,7.9,0.5,58.8,6.1,5.49,4.6
2014-12-02,-5.4,-8.2,-2.7,0.0,42.3,4.6,10.4,9.0
2014-12-03,-3.3,-6.5,-0.5,0.9,70.6,1.9,5.88,4.5
2014-12-04,-4.6,-7.4,-0.2,0.0,43.0,2.7,8.91,8.9
2014-12-05,-6.6,-10.1,-2.5,,45.5,3.6,10.05,9.3
2014-12-06,-5.6,-8.8,-0.5,,47.5,2.8,9.5,9.1
2014-12-07,-3.4,-8.2,0.2,,43.9,1.6,5.49,3.9
2014-12-08,-1.6,-4.8,2.7,,48.4,2.6,9.38,8.9
2014-12-09,-2.4,-7.4,4.1,,44.1,1.5,9.25,9.0
2014-12-10,1.6,-1.9,4.2,2.0,58.8,1.9,3.29,0.7
2014-12-11,-1.5,-5.2,3.2,0.5,64.8,3.4,7.8,7.2
2014-12-12,-3.8,-7.0,0.5,0.1,70.4,2.0,6.08,4.2
2014-12-13,-5.2,-7.3,-2.0,,45.8,3.2,9.67,9.1
2014-12-14,-3.6,-8.6,0.6,0.0,60.5,1.5,6.58,5.4
2014-12-15,-0.1,-1.7,2.0,10.5,90.6,2.8,2.3,0.0
2014-12-16,-4.9,-9.4,1.7,0.0,58.9,4.9,9.72,8.2
2014-12-17,-9.0,-11.1,-5.2,,41.0,4.9,9.26,9.2
2014-12-18,-8.3,-13.2,-2.2,,39.9,2.3,9.85,9.2
2014-12-19,-3.8,-8.1,0.0,0.9,54.5,3.4,4.27,0.4
2014-12-20,-1.7,-6.6,2.1,2.0,66.0,3.8,9.1,7.6
2014-12-21,-6.4,-9.0,-1.3,0.0,58.5,2.2,6.59,6.0
2014-12-22,-4.7,-9.7,0.8,0.3,64.6,2.2,7.03,6.6
2014-12-23,-1.3,-5.7,1.8,,67.1,2.6,4.77,2.0
2014-12-24,1.7,-3.1,6.4,0.2,66.8,2.8,6.66,7.6
2014-12-25,-2.6,-5.9,1.8,,52.0,2.5,9.67,9.2
2014-12-26,-3.2,-7.4,2.5,,45.6,1.9,9.6,9.1
2014-12-27,-1.8,-6.3,5.0,,46.8,1.7,8.47,8.7
2014-12-28,-0.8,-3.6,1.6,,64.1,2.2,2.93,0.3
2014-12-29,2.9,-0.5,6.4,,73.1,2.3,4.98,3.4
2014-12-30,1.9,-1.6,6.3,,62.8,2.6,8.22,7.6
2014-12-31,-1.9,-6.9,1.7,0.0,47.4,3.8,8.49,6.7
2015-01-01,-7.7,-9.8,-4.3,,41.4,4.6,9.79,8.9
2015-01-02,-6.0,-9.0,-1.9,,45.9,3.2,9.07,7.6
2015-01-03,-2.7,-9.2,3.1,,56.1,1.9,8.66,7.9
2015-01-04,2.5,0.2,8.5,0.0,70.1,2.0,5.32,3.6
2015-01-05,3.7,-1.1,7.9,0.4,73.1,2.4,6.48,4.4
2015-01-06,-3.2,-7.6,4.0,3.0,52.4,4.3,10.47,9.2
2015-01-07,-5.5,-8.9,-0.6,,33.1,2.5,10.12,9.2
2015-01-08,-5.1,-9.5,-0.2,,45.8,2.2,10.09,9.2
2015-01-09,-2.1,-6.8,3.5,,58.3,2.0,8.74,9.1
2015-01-10,-0.3,-5.6,4.8,,56.5,2.3,9.41,9.1
2015-01-11,-0.4,-4.3,2.5,,57.8,3.6,9.6,9.2
