date,total_mwh,peak_mwh,min_mwh,mean_mwh,peak_hour,load_factor,dow,month,year
2023-04-10,1405098.0,67150.0,50369.0,58545.75,20,0.8718652271034997,0,4,2023
2023-04-11,1514247.0,69385.0,54539.0,63093.625,17,0.9093265835555235,1,4,2023
2023-04-12,1441183.0,67710.0,52541.0,60049.291666666664,20,0.8868600157534583,2,4,2023
2023-04-13,1463344.0,67686.0,55153.0,60972.666666666664,20,0.9008165154783362,3,4,2023
2023-04-14,1488913.0,67403.0,55033.0,62038.041666666664,10,0.9204047544866945,4,4,2023
2023-04-15,1353519.0,59880.0,53363.0,56396.625,20,0.9418274048096192,5,4,2023
2023-04-16,1233505.0,58530.0,44594.0,51396.041666666664,21,0.8781144996867702,6,4,2023
2023-04-17,1403452.0,67016.0,49560.0,58477.166666666664,20,0.8725851537941188,0,4,2023
2023-04-18,1537442.0,71402.0,54170.0,64060.083333333336,11,0.8971749157353203,1,4,2023
2023-04-19,1474096.0,67904.0,54588.0,61420.666666666664,20,0.9045220703738611,2,4,2023
2023-04-20,1492275.0,69019.0,55174.0,62178.125,20,0.9008841768208754,3,4,2023
2023-04-21,1452295.0,65953.0,54872.0,60512.291666666664,20,0.9175062797244502,4,4,2023
2023-04-22,1271839.0,58620.0,45215.0,52993.291666666664,20,0.9040138462413283,5,4,2023
2023-04-23,1220590.0,57975.0,44615.0,50857.916666666664,21,0.8772387523357769,6,4,2023
2023-04-24,1421370.0,66664.0,48452.0,59223.75,20,0.8883917856714268,0,4,2023
2023-04-25,1525579.0,69358.0,54097.0,63565.791666666664,17,0.9164882445668368,1,4,2023
2023-04-26,1456194.0,66959.0,54767.0,60674.75,20,0.9061477919323765,2,4,2023
2023-04-27,1426769.0,66708.0,52433.0,59448.708333333336,20,0.8911780945813595,3,4,2023
2023-04-28,1435273.0,65812.0,54512.0,59803.041666666664,20,0.9086950961324175,4,4,2023
2023-04-29,1355706.0,59105.0,52913.0,56487.75,12,0.955718636325184,5,4,2023
2023-04-30,1157782.0,56344.0,39457.0,48240.916666666664,21,0.8561855151687254,6,4,2023
2023-05-01,1203864.0,58849.0,43792.0,50161.0,21,0.8523679246886098,0,5,2023
2023-05-02,1380572.0,66341.0,49736.0,57523.833333333336,20,0.8670932505288333,1,5,2023
2023-05-03,1441787.0,66914.0,53229.0,60074.458333333336,20,0.8977860886112523,2,5,2023
2023-05-04,1470504.0,66972.0,53713.0,61271.0,17,0.9148748730812877,3,5,2023
2023-05-05,1397032.0,61504.0,52851.0,58209.666666666664,20,0.9464370881026708,4,5,2023
2023-05-06,1310409.0,57640.0,50064.0,54600.375,20,0.9472653539208883,5,5,2023
2023-05-07,1238926.0,57038.0,48329.0,51621.916666666664,21,0.9050442979534111,6,5,2023
2023-05-08,1354247.0,65456.0,48062.0,56426.958333333336,20,0.8620593732176323,0,5,2023
2023-05-09,1411915.0,66833.0,52721.0,58829.791666666664,20,0.8802506496291752,1,5,2023
2023-05-10,1422041.0,66339.0,53743.0,59251.708333333336,20,0.8931655335976324,2,5,2023
2023-05-11,1434144.0,67295.0,53970.0,59756.0,20,0.8879708745077644,3,5,2023
2023-05-12,1440311.0,65469.0,54006.0,60012.958333333336,20,0.9166622116319684,4,5,2023
2023-05-13,1287226.0,59028.0,48064.0,53634.416666666664,21,0.9086266969347879,5,5,2023
2023-05-14,1187316.0,58026.0,42134.0,49471.5,21,0.8525747078895668,6,5,2023
2023-05-15,1397019.0,67563.0,47936.0,58209.125,20,0.8615532910024718,0,5,2023
2023-05-16,1471514.0,69942.0,53800.0,61313.083333333336,19,0.8766275390085119,1,5,2023
2023-05-17,1484501.0,69974.0,53863.0,61854.208333333336,20,0.8839598755728318,2,5,2023
2023-05-18,1548711.0,70912.0,54642.0,64529.625,11,0.9099958399142599,3,5,2023
2023-05-19,1492752.0,67914.0,53852.0,62198.0,20,0.9158347321612628,4,5,2023
2023-05-20,1301729.0,60092.0,49249.0,54238.708333333336,20,0.9025944939980919,5,5,2023
2023-05-21,1224732.0,58588.0,45087.0,51030.5,21,0.8710060080562573,6,5,2023
2023-05-22,1446775.0,67579.0,47901.0,60282.291666666664,11,0.8920269857006861,0,5,2023
2023-05-23,1441128.0,67974.0,53312.0,60047.0,20,0.8833818813075588,1,5,2023
2023-05-24,1475083.0,67877.0,53736.0,61461.791666666664,17,0.9054877449897117,2,5,2023
2023-05-25,1461298.0,68519.0,53803.0,60887.416666666664,17,0.888620917798956,3,5,2023
2023-05-26,1473063.0,68018.0,53678.0,61377.625,17,0.902373268840601,4,5,2023
2023-05-27,1355721.0,60765.0,52765.0,56488.375,21,0.9296202583724184,5,5,2023
2023-05-28,1294870.0,59003.0,48595.0,53952.916666666664,20,0.9144097192798106,6,5,2023
2023-05-29,1406295.0,65013.0,48467.0,58595.625,20,0.9012908956670205,0,5,2023
2023-05-30,1521984.0,72772.0,51364.0,63416.0,17,0.8714340680481504,1,5,2023
2023-05-31,1476160.0,69289.0,54120.0,61506.666666666664,19,0.8876829896039294,2,5,2023
2023-06-01,1533565.0,71202.0,53813.0,63898.541666666664,17,0.8974262193009559,3,6,2023
2023-06-02,1485834.0,68262.0,54340.0,61909.75,19,0.9069431015792095,4,6,2023
2023-06-03,1287343.0,59502.0,48095.0,53639.291666666664,21,0.9014703987541035,5,6,2023
2023-06-04,1212370.0,59372.0,44331.0,50515.416666666664,21,0.8508289541647016,6,6,2023
2023-06-05,1397150.0,65659.0,48203.0,58214.583333333336,20,0.8866200114734208,0,6,2023
2023-06-06,1347044.0,63781.0,51714.0,56126.833333333336,21,0.8799929968694962,1,6,2023
2023-06-07,1481867.0,69540.0,51383.0,61744.458333333336,20,0.8878984517304189,2,6,2023
2023-06-08,1503841.0,70755.0,53742.0,62660.041666666664,17,0.8855917131887028,3,6,2023
2023-06-09,1499004.0,69747.0,54399.0,62458.5,19,0.8955008817583552,4,6,2023
2023-06-10,1363108.0,61953.0,53345.0,56796.166666666664,21,0.9167621691712534,5,6,2023
2023-06-11,1291619.0,62339.0,49044.0,53817.458333333336,21,0.8633032023826711,6,6,2023
2023-06-12,1497367.0,71512.0,49919.0,62390.291666666664,18,0.8724450674944997,0,6,2023
2023-06-13,1544908.0,72258.0,55146.0,64371.166666666664,19,0.8908517626652642,1,6,2023
2023-06-14,1548127.0,71475.0,55828.0,64505.291666666664,17,0.9024874664801212,2,6,2023
2023-06-15,1546407.0,72139.0,55748.0,64433.625,19,0.8931871109940531,3,6,2023
2023-06-16,1543571.0,72163.0,55730.0,64315.458333333336,18,0.8912525578666814,4,6,2023
2023-06-17,1380620.0,63664.0,53322.0,57525.833333333336,20,0.9035849669096088,5,6,2023
2023-06-18,1305976.0,64094.0,49515.0,54415.666666666664,20,0.8489978261095682,6,6,2023
2023-06-19,1591544.0,79351.0,50686.0,66314.33333333333,17,0.8357088547508328,0,6,2023
2023-06-20,1621152.0,76566.0,56368.0,67548.0,15,0.8822192618133375,1,6,2023
2023-06-21,1622015.0,75890.0,56040.0,67583.95833333333,11,0.8905515658628717,2,6,2023
2023-06-22,1579301.0,73402.0,55523.0,65804.20833333333,19,0.8964906723704167,3,6,2023
2023-06-23,1577724.0,73677.0,55813.0,65738.5,18,0.8922526704398931,4,6,2023
2023-06-24,1428300.0,66496.0,54694.0,59512.5,20,0.8949786453320501,5,6,2023
2023-06-25,1382618.0,66484.0,51256.0,57609.083333333336,20,0.8665104887391453,6,6,2023
2023-06-26,1654997.0,79558.0,51741.0,68958.20833333333,17,0.8667664890184937,0,6,2023
2023-06-27,1655947.0,77801.0,57287.0,68997.79166666667,19,0.88684967631093,1,6,2023
2023-06-28,1671012.0,79205.0,57015.0,69625.5,17,0.8790543526292532,2,6,2023
2023-06-29,1719218.0,82196.0,57889.0,71634.08333333333,11,0.8715032767206838,3,6,2023
2023-06-30,1686693.0,79294.0,56664.0,70278.875,11,0.8863076020884304,4,6,2023
2023-07-01,1487168.0,69581.0,55586.0,61965.333333333336,20,0.8905496232208985,5,7,2023
2023-07-02,1417943.0,69809.0,52094.0,59080.958333333336,20,0.8463229430780177,6,7,2023
2023-07-03,1701289.0,84023.0,52783.0,70887.04166666667,17,0.8436623503881874,0,7,2023
2023-07-04,1755155.0,83089.0,59056.0,73131.45833333333,15,0.8801581236184493,1,7,2023
2023-07-05,1675814.0,77283.0,58685.0,69825.58333333333,19,0.9035050830497435,2,7,2023
2023-07-06,1700058.0,82268.0,57644.0,70835.75,17,0.8610364904944815,3,7,2023
2023-07-07,1713704.0,82068.0,58355.0,71404.33333333333,14,0.8700630371561794,4,7,2023
2023-07-08,1502226.0,69633.0,55913.0,62592.75,20,0.8988949205118263,5,7,2023
2023-07-09,1445748.0,68423.0,53241.0,60239.5,20,0.8803984040454234,6,7,2023
2023-07-10,1688431.0,82203.0,53066.0,70351.29166666667,18,0.8558238953160672,0,7,2023
2023-07-11,1754621.0,83533.0,59266.0,73109.20833333333,11,0.8752134884815981,1,7,2023
2023-07-12,1741315.0,82046.0,58452.0,72554.79166666667,17,0.8843184514378114,2,7,2023
2023-07-13,1783087.0,84575.0,59094.0,74295.29166666667,11,0.8784545275396591,3,7,2023
2023-07-14,1776437.0,84380.0,59923.0,74018.20833333333,11,0.8772008572331516,4,7,2023
2023-07-15,1583026.0,70903.0,58422.0,65959.41666666667,12,0.9302768101020644,5,7,2023
2023-07-16,1451901.0,68041.0,53399.0,60495.875,20,0.8891091400773063,6,7,2023
2023-07-17,1687062.0,82555.0,53650.0,70294.25,17,0.8514838592453516,0,7,2023
2023-07-18,1747170.0,82615.0,58512.0,72798.75,15,0.8811807783090237,1,7,2023
2023-07-19,1708740.0,80874.0,58436.0,71197.5,19,0.8803509162400771,2,7,2023
2023-07-20,1742742.0,83731.0,58435.0,72614.25,17,0.8672325661941217,3,7,2023
2023-07-21,1762262.0,84221.0,59501.0,73427.58333333333,17,0.8718441164713472,4,7,2023
2023-07-22,1590081.0,72220.0,58526.0,66253.375,15,0.9173826502353919,5,7,2023
2023-07-23,1510455.0,70370.0,54599.0,62935.625,20,0.8943530623845388,6,7,2023
2023-07-24,1728447.0,83062.0,54472.0,72018.625,17,0.8670466037417832,0,7,2023
2023-07-25,1781429.0,83943.0,59536.0,74226.20833333333,17,0.8842453609393676,1,7,2023
2023-07-26,1794667.0,86054.0,60412.0,74777.79166666667,17,0.8689635771337378,2,7,2023
2023-07-27,1799442.0,87033.0,59995.0,74976.75,18,0.8614749577746372,3,7,2023
2023-07-28,1808947.0,85321.0,60552.0,75372.79166666667,17,0.8834025816231252,4,7,2023
2023-07-29,1611562.0,76405.0,59029.0,67148.41666666667,20,0.878848461051851,5,7,2023
2023-07-30,1529408.0,74605.0,54938.0,63725.333333333336,20,0.8541697384000179,6,7,2023
2023-07-31,1659435.0,80734.0,54645.0,69143.125,19,0.85643130527411,0,7,2023
2023-08-01,1701215.0,82962.0,57053.0,70883.95833333333,20,0.8544147722250347,1,8,2023
2023-08-02,1713635.0,82699.0,57766.0,71401.45833333333,19,0.8633896218011503,2,8,2023
2023-08-03,1753821.0,85990.0,57720.0,73075.875,19,0.8498182928247471,3,8,2023
2023-08-04,1788905.0,86089.0,59513.0,74537.70833333333,19,0.8658215141694448,4,8,2023
2023-08-05,1666882.0,80221.0,59544.0,69453.41666666667,20,0.8657760021274563,5,8,2023
2023-08-06,1643443.0,79971.0,58373.0,68476.79166666667,20,0.8562702938148413,6,8,2023
2023-08-07,1882497.0,93615.0,58738.0,78437.375,17,0.8378718688244405,0,8,2023
2023-08-08,1917612.0,93299.0,63056.0,79900.5,18,0.8563918155607241,1,8,2023
2023-08-09,1879151.0,89935.0,63420.0,78297.95833333333,15,0.870606085876837,2,8,2023
2023-08-10,1721031.0,81651.0,60015.0,71709.625,11,0.8782455205692521,3,8,2023
2023-08-11,1700803.0,80549.0,58093.0,70866.79166666667,17,0.8797972869516278,4,8,2023
2023-08-12,1523356.0,69688.0,57671.0,63473.166666666664,20,0.9108191749894768,5,8,2023
2023-08-13,1455887.0,72148.0,53473.0,60661.958333333336,20,0.8407988902441278,6,8,2023
2023-08-14,1688844.0,82760.0,54397.0,70368.5,18,0.8502718704688256,0,8,2023
2023-08-15,1656570.0,80630.0,58670.0,69023.75,20,0.8560554384224234,1,8,2023
2023-08-16,1779805.0,86140.0,58612.0,74158.54166666667,17,0.8609071472796224,2,8,2023
2023-08-17,1818335.0,86794.0,60708.0,75763.95833333333,18,0.8729170027114009,3,8,2023
2023-08-18,1836518.0,88570.0,61600.0,76521.58333333333,17,0.8639672951714275,4,8,2023
2023-08-19,1659468.0,77513.0,60635.0,69144.5,20,0.8920374646833434,5,8,2023
2023-08-20,1560696.0,76867.0,56431.0,65029.0,20,0.8459937294287536,6,8,2023
2023-08-21,1837502.0,91334.0,56413.0,76562.58333333333,18,0.8382703410924007,0,8,2023
2023-08-22,1881957.0,90322.0,62724.0,78414.875,17,0.8681702685945838,1,8,2023
2023-08-23,1857725.0,87971.0,62519.0,77405.20833333333,17,0.87989460541921,2,8,2023
2023-08-24,1814349.0,86561.0,60509.0,75597.875,16,0.8733479858134726,3,8,2023
2023-08-25,1752103.0,82632.0,60306.0,73004.29166666667,18,0.8834869259689547,4,8,2023
2023-08-26,1534341.0,71966.0,58061.0,63930.875,20,0.8883483172609288,5,8,2023
2023-08-27,1451662.0,71334.0,53423.0,60485.916666666664,20,0.8479254866776945,6,8,2023
2023-08-28,1687425.0,81578.0,53375.0,70309.375,17,0.8618668636151904,0,8,2023
2023-08-29,1767081.0,83947.0,59329.0,73628.375,15,0.8770816705778646,1,8,2023
2023-08-30,1724370.0,81190.0,58687.0,71848.75,11,0.8849458061337603,2,8,2023
2023-08-31,1659174.0,77880.0,57600.0,69132.25,19,0.8876765536723163,3,8,2023
2023-09-01,1626862.0,76397.0,57011.0,67785.91666666667,18,0.8872850591864428,4,9,2023
2023-09-02,1476571.0,68954.0,55651.0,61523.791666666664,20,0.8922439839119799,5,9,2023
2023-09-03,1427850.0,70303.0,52608.0,59493.75,20,0.8462476707964098,6,9,2023
2023-09-04,1720862.0,85567.0,53143.0,71702.58333333333,17,0.8379700507594439,0,9,2023
2023-09-05,1769833.0,85682.0,59806.0,73743.04166666667,18,0.8606596679193608,1,9,2023
2023-09-06,1753182.0,84181.0,60026.0,73049.25,18,0.8677641035388033,2,9,2023
2023-09-07,1684977.0,81665.0,58665.0,70207.375,18,0.8596996877487295,3,9,2023
2023-09-08,1647987.0,78754.0,57758.0,68666.125,18,0.871906506336186,4,9,2023
2023-09-09,1470633.0,69152.0,56349.0,61276.375,20,0.8861113922952337,5,9,2023
2023-09-10,1393457.0,68207.0,52458.0,58060.708333333336,20,0.8512426632652563,6,9,2023
2023-09-11,1655700.0,81913.0,52561.0,68987.5,18,0.8422045340788398,0,9,2023
2023-09-12,1725458.0,82478.0,58656.0,71894.08333333333,17,0.8716758812450996,1,9,2023
2023-09-13,1732670.0,81364.0,59370.0,72194.58333333333,11,0.8873037625157727,2,9,2023
2023-09-14,1695448.0,80149.0,57846.0,70643.66666666667,17,0.8814042179773506,3,9,2023
2023-09-15,1674432.0,78139.0,57790.0,69768.0,17,0.8928703976247456,4,9,2023
2023-09-16,1521828.0,69043.0,56509.0,63409.5,15,0.9184059209478151,5,9,2023
2023-09-17,1411457.0,67762.0,52669.0,58810.708333333336,20,0.8679010113829777,6,9,2023
2023-09-18,1630666.0,79866.0,52223.0,67944.41666666667,18,0.8507301813871568,0,9,2023
2023-09-19,1679115.0,79704.0,57469.0,69963.125,17,0.8777868739335541,1,9,2023
2023-09-20,1694162.0,79940.0,58108.0,70590.08333333333,11,0.8830383204069718,2,9,2023
2023-09-21,1610165.0,74465.0,56414.0,67090.20833333333,17,0.9009629803710915,3,9,2023
2023-09-22,1541045.0,71935.0,55794.0,64210.208333333336,19,0.8926142814114595,4,9,2023
2023-09-23,1383017.0,63395.0,54251.0,57625.708333333336,20,0.908994531640245,5,9,2023
2023-09-24,1274286.0,61853.0,46855.0,53095.25,20,0.8584102630430214,6,9,2023
2023-09-25,1526807.0,74249.0,49562.0,63616.958333333336,17,0.8568055910966254,0,9,2023
2023-09-26,1612184.0,74562.0,55946.0,67174.33333333333,17,0.9009191455880117,1,9,2023
2023-09-27,1541545.0,71537.0,55729.0,64231.041666666664,11,0.8978716142229429,2,9,2023
2023-09-28,1217045.0,56740.0,45710.0,50710.208333333336,19,0.8937294383738692,3,9,2023
2023-09-29,1101412.0,52425.0,40279.0,45892.166666666664,20,0.875387060880623,4,9,2023
2023-09-30,1113176.0,54122.0,41323.0,46382.333333333336,20,0.8569959227917175,5,9,2023
2023-10-01,1089150.0,54323.0,38422.0,45381.25,20,0.8353966091710694,6,10,2023
2023-10-02,1153445.0,57484.0,42044.0,48060.208333333336,19,0.8360623535824462,0,10,2023
2023-10-03,1298345.0,61368.0,46623.0,54097.708333333336,19,0.8815295974014687,1,10,2023
2023-10-04,1440065.0,70315.0,48948.0,60002.708333333336,19,0.853341510820356,2,10,2023
2023-10-05,1431540.0,68749.0,53229.0,59647.5,19,0.8676126198199247,3,10,2023
2023-10-06,1453063.0,68442.0,53308.0,60544.291666666664,19,0.8846072830523167,4,10,2023
2023-10-07,1343482.0,60894.0,52683.0,55978.416666666664,19,0.9192763928575338,5,10,2023
2023-10-08,1263729.0,58651.0,49298.0,52655.375,19,0.8977745477485465,6,10,2023
2023-10-09,1334640.0,63732.0,48149.0,55610.0,19,0.8725600953994853,0,10,2023
2023-10-10,1453284.0,70604.0,51029.0,60553.5,19,0.8576497082318282,1,10,2023
2023-10-11,1484184.0,70443.0,54610.0,61841.0,19,0.8778870860128046,2,10,2023
2023-10-12,1483666.0,70840.0,54795.0,61819.416666666664,19,0.872662572934312,3,10,2023
2023-10-13,1500067.0,69448.0,54915.0,62502.791666666664,19,0.8999941203010405,4,10,2023
2023-10-14,1344512.0,60838.0,52410.0,56021.333333333336,19,0.9208279912773815,5,10,2023
2023-10-15,1247098.0,59651.0,46369.0,51962.416666666664,19,0.8711072180963716,6,10,2023
2023-10-16,1417184.0,69274.0,48982.0,59049.333333333336,19,0.8524025367862883,0,10,2023
2023-10-17,1453365.0,69960.0,53856.0,60556.875,19,0.8655928387650086,1,10,2023
2023-10-18,1466927.0,69700.0,54053.0,61121.958333333336,19,0.8769291009086562,2,10,2023
2023-10-19,1529034.0,70985.0,54175.0,63709.75,19,0.8975100373318307,3,10,2023
2023-10-20,1442212.0,67722.0,54116.0,60092.166666666664,19,0.8873359715700462,4,10,2023
2023-10-21,1309629.0,59888.0,49013.0,54567.875,19,0.9111654254608603,5,10,2023
2023-10-22,1227948.0,58718.0,43731.0,51164.5,19,0.8713597193364897,6,10,2023
2023-10-23,1425070.0,69638.0,48506.0,59377.916666666664,19,0.8526654508553758,0,10,2023
2023-10-24,1488930.0,70197.0,54196.0,62038.75,19,0.8837806458965483,1,10,2023
2023-10-25,1478328.0,69653.0,54378.0,61597.0,19,0.8843409472671673,2,10,2023
2023-10-26,1498258.0,70646.0,54586.0,62427.416666666664,19,0.8836652700318017,3,10,2023
2023-10-27,1472467.0,68296.0,54465.0,61352.791666666664,19,0.8983365302018663,4,10,2023
2023-10-28,1308400.0,59753.0,47144.0,54516.666666666664,19,0.9123670220184202,5,10,2023
2023-10-29,1220201.0,58684.0,43318.0,50841.708333333336,19,0.8663640572103697,6,10,2023
2023-10-30,1419810.0,69602.0,48291.0,59158.75,19,0.8499576161604552,0,10,2023
2023-10-31,1474376.0,69878.0,53842.0,61432.333333333336,19,0.8791369720560597,1,10,2023
2023-11-01,1498650.0,69845.0,53926.0,62443.75,18,0.89403321640776,2,11,2023
2023-11-02,1490154.0,70489.0,54566.0,62089.75,19,0.8808431102725248,3,11,2023
2023-11-03,1488770.0,69323.0,53947.0,62032.083333333336,18,0.894826873235915,4,11,2023
2023-11-04,1364392.0,61037.0,53102.0,56849.666666666664,19,0.9313968030320406,5,11,2023
2023-11-05,1290486.0,60309.0,49106.0,53770.25,19,0.8915792004510106,6,11,2023
2023-11-06,1491858.0,69757.0,49742.0,62160.75,10,0.8911041185830813,0,11,2023
2023-11-07,1485469.0,70456.0,54145.0,61894.541666666664,19,0.87848503557776,1,11,2023
2023-11-08,1488488.0,68456.0,55225.0,62020.333333333336,19,0.9059882747068677,2,11,2023
2023-11-09,1526841.0,69833.0,55320.0,63618.375,18,0.91100733177724,3,11,2023
2023-11-10,1519908.0,70206.0,55156.0,63329.5,19,0.902052531122696,4,11,2023
2023-11-11,1407963.0,63124.0,55556.0,58665.125,19,0.9293632374374248,5,11,2023
2023-11-12,1331413.0,63156.0,49004.0,55475.541666666664,19,0.8783890947283973,6,11,2023
2023-11-13,1567409.0,75186.0,52833.0,65308.708333333336,18,0.8686285789021005,0,11,2023
2023-11-14,1616090.0,74305.0,58799.0,67337.08333333333,18,0.906225467106296,1,11,2023
2023-11-15,1605856.0,73401.0,58670.0,66910.66666666667,9,0.9115770448177364,2,11,2023
2023-11-16,1687359.0,78815.0,58538.0,70306.625,15,0.8920462475417116,3,11,2023
2023-11-17,1661448.0,76618.0,58979.0,69227.0,17,0.9035344174998042,4,11,2023
2023-11-18,1494982.0,66148.0,57610.0,62290.916666666664,19,0.9416900989699865,5,11,2023
2023-11-19,1361323.0,62598.0,50807.0,56721.791666666664,19,0.9061278581850325,6,11,2023
2023-11-20,1571020.0,75162.0,53123.0,65459.166666666664,18,0.8709077281959855,0,11,2023
2023-11-21,1606362.0,74025.0,59487.0,66931.75,9,0.9041776426882809,1,11,2023
2023-11-22,1594494.0,73266.0,58548.0,66437.25,18,0.9067951027761854,2,11,2023
2023-11-23,1569872.0,72557.0,57125.0,65411.333333333336,18,0.9015165088597011,3,11,2023
2023-11-24,1642688.0,76598.0,58319.0,68445.33333333333,18,0.8935655413109131,4,11,2023
2023-11-25,1467257.0,66540.0,52870.0,61135.708333333336,19,0.9187813094880273,5,11,2023
2023-11-26,1387728.0,63720.0,52666.0,57822.0,19,0.9074387947269303,6,11,2023
2023-11-27,1654820.0,79861.0,53235.0,68950.83333333333,11,0.8633855490581551,0,11,2023
2023-11-28,1673346.0,78894.0,58891.0,69722.75,18,0.8837522498542348,1,11,2023
2023-11-29,1731297.0,81146.0,60136.0,72137.375,17,0.888982513001257,2,11,2023
2023-11-30,1747336.0,82716.0,61617.0,72805.66666666667,18,0.8801884359333947,3,11,2023
2023-12-01,1750579.0,81228.0,62158.0,72940.79166666667,10,0.8979759647740517,4,12,2023
2023-12-02,1541610.0,66924.0,61522.0,64233.75,1,0.9598014165321858,5,12,2023
2023-12-03,1393550.0,65368.0,49616.0,58064.583333333336,19,0.8882722942928243,6,12,2023
2023-12-04,1672614.0,79599.0,56322.0,69692.25,18,0.8755417781630422,0,12,2023
2023-12-05,1687443.0,78441.0,61005.0,70310.125,9,0.8963440675157125,1,12,2023
2023-12-06,1715790.0,79102.0,60846.0,71491.25,10,0.9037856185684306,2,12,2023
2023-12-07,1664246.0,77237.0,60404.0,69343.58333333333,9,0.8978026507157623,3,12,2023
2023-12-08,1606388.0,75245.0,60270.0,66932.83333333333,9,0.8895319733315613,4,12,2023
2023-12-09,1419310.0,62483.0,55008.0,59137.916666666664,19,0.9464641049032003,5,12,2023
2023-12-10,1332214.0,61067.0,50310.0,55508.916666666664,19,0.9089838483414392,6,12,2023
2023-12-11,1605431.0,76893.0,51456.0,66892.95833333333,15,0.8699486082391548,0,12,2023
2023-12-12,1661771.0,76995.0,57602.0,69240.45833333333,10,0.8992851267398315,1,12,2023
2023-12-13,1633693.0,75581.0,59245.0,68070.54166666667,9,0.9006303391945948,2,12,2023
2023-12-14,1675707.0,77896.0,58206.0,69821.125,15,0.8963377451987266,3,12,2023
2023-12-15,1677931.0,78513.0,58389.0,69913.79166666667,11,0.8904740828482757,4,12,2023
2023-12-16,1569310.0,70383.0,58577.0,65387.916666666664,19,0.929029974094123,5,12,2023
2023-12-17,1532006.0,70703.0,59850.0,63833.583333333336,19,0.902841227859261,6,12,2023
2023-12-18,1852565.0,88869.0,60324.0,77190.20833333333,11,0.8685841894623921,0,12,2023
2023-12-19,1875846.0,88580.0,65399.0,78160.25,10,0.8823690449311357,1,12,2023
2023-12-20,1904981.0,89230.0,64906.0,79374.20833333333,17,0.8895462101684785,2,12,2023
2023-12-21,1949754.0,91556.0,67921.0,81239.75,10,0.8873230591113636,3,12,2023
2023-12-22,1937999.0,91391.0,68695.0,80749.95833333333,10,0.8835657595751587,4,12,2023
2023-12-23,1675547.0,73369.0,66108.0,69814.45833333333,19,0.9515525403553725,5,12,2023
2023-12-24,1523978.0,68643.0,58164.0,63499.083333333336,19,0.92506276435082,6,12,2023
2023-12-25,1556375.0,71050.0,58781.0,64848.958333333336,19,0.9127228477597936,0,12,2023
2023-12-26,1762097.0,84106.0,59912.0,73420.70833333333,10,0.872954466189491,1,12,2023
2023-12-27,1743689.0,82383.0,62728.0,72653.70833333333,10,0.8819017070673966,2,12,2023
2023-12-28,1732156.0,81745.0,62071.0,72173.16666666667,10,0.8829061920198994,3,12,2023
2023-12-29,1664443.0,78244.0,61386.0,69351.79166666667,9,0.8863528406863999,4,12,2023
2023-12-30,1511358.0,66025.0,59103.0,62973.25,18,0.9537788716395305,5,12,2023
2023-12-31,1420457.0,63589.0,54552.0,59185.708333333336,19,0.930753877767119,6,12,2023
2024-01-01,1367700.0,63132.0,50820.0,56987.5,19,0.9026721789266933,0,1,2024
2024-01-02,1682514.0,80460.0,54013.0,70104.75,10,0.8712994034302759,1,1,2024
2024-01-03,1766042.0,83422.0,61194.0,73585.08333333333,10,0.8820824642580294,2,1,2024
2024-01-04,1747362.0,81728.0,63179.0,72806.75,9,0.8908421838292874,3,1,2024
2024-01-05,1719286.0,80632.0,62320.0,71636.91666666667,10,0.8884427605251844,4,1,2024
2024-01-06,1512728.0,67965.0,54820.0,63030.333333333336,19,0.9273940018146596,5,1,2024
2024-01-07,1476307.0,69798.0,53402.0,61512.791666666664,19,0.8812973389877455,6,1,2024
2024-01-08,1772497.0,84150.0,60279.0,73854.04166666667,10,0.8776475539710834,0,1,2024
2024-01-09,1858210.0,88214.0,64513.0,77425.41666666667,11,0.8776998737917641,1,1,2024
2024-01-10,1801723.0,85081.0,64105.0,75071.79166666667,10,0.8823567149735743,2,1,2024
2024-01-11,1785778.0,84185.0,64253.0,74407.41666666667,10,0.8838559917641703,3,1,2024
2024-01-12,1715241.0,80506.0,62857.0,71468.375,9,0.8877397336844459,4,1,2024
2024-01-13,1525374.0,68211.0,55138.0,63557.25,19,0.9317742006421251,5,1,2024
2024-01-14,1472300.0,66854.0,56090.0,61345.833333333336,19,0.9176090186575723,6,1,2024
2024-01-15,1723773.0,81436.0,58201.0,71823.875,18,0.8819671275602927,0,1,2024
2024-01-16,1785254.0,83487.0,64922.0,74385.58333333333,9,0.8909840254570571,1,1,2024
2024-01-17,1827136.0,86162.0,63339.0,76130.66666666667,11,0.8835758996618773,2,1,2024
2024-01-18,1766225.0,82978.0,62408.0,73592.70833333333,11,0.8868942169410365,3,1,2024
2024-01-19,1729810.0,81003.0,61529.0,72075.41666666667,10,0.8897870037735228,4,1,2024
2024-01-20,1575336.0,69500.0,60364.0,65639.0,11,0.9444460431654677,5,1,2024
2024-01-21,1462966.0,66867.0,56718.0,60956.916666666664,19,0.9116143488816107,6,1,2024
2024-01-22,1813767.0,86746.0,57916.0,75573.625,18,0.8712058769280427,0,1,2024
2024-01-23,1922721.0,89231.0,67259.0,80113.375,17,0.8978199840862481,1,1,2024
2024-01-24,1895340.0,88055.0,68210.0,78972.5,10,0.8968542388280052,2,1,2024
2024-01-25,1855553.0,86788.0,67204.0,77314.70833333333,10,0.8908456046150773,3,1,2024
2024-01-26,1797676.0,84354.0,66358.0,74903.16666666667,9,0.8879622385028175,4,1,2024
